日期,0:00-0:10,0:10-0:20,0:20-0:30,0:30-0:40,0:40-0:50,0:50-1:00,1:00-1:10,1:10-1:20,1:20-1:30,1:30-1:40,1:40-1:50,1:50-2:00,2:00-2:10,2:10-2:20,2:20-2:30,2:30-2:40,2:40-2:50,2:50-3:00,3:00-3:10,3:10-3:20,3:20-3:30,3:30-3:40,3:40-3:50,3:50-4:00,4:00-4:10,4:10-4:20,4:20-4:30,4:30-4:40,4:40-4:50,4:50-5:00,5:00-5:10,5:10-5:20,5:20-5:30,5:30-5:40,5:40-5:50,5:50-6:00,6:00-6:10,6:10-6:20,6:20-6:30,6:30-6:40,6:40-6:50,6:50-7:00,7:00-7:10,7:10-7:20,7:20-7:30,7:30-7:40,7:40-7:50,7:50-8:00,8:00-8:10,8:10-8:20,8:20-8:30,8:30-8:40,8:40-8:50,8:50-9:00,9:00-9:10,9:10-9:20,9:20-9:30,9:30-9:40,9:40-9:50,9:50-10:00,10:00-10:10,10:10-10:20,10:20-10:30,10:30-10:40,10:40-10:50,10:50-11:00,11:00-11:10,11:10-11:20,11:20-11:30,11:30-11:40,11:40-11:50,11:50-12:00,12:00-12:10,12:10-12:20,12:20-12:30,12:30-12:40,12:40-12:50,12:50-13:00,13:00-13:10,13:10-13:20,13:20-13:30,13:30-13:40,13:40-13:50,13:50-14:00,14:00-14:10,14:10-14:20,14:20-14:30,14:30-14:40,14:40-14:50,14:50-15:00,15:00-15:10,15:10-15:20,15:20-15:30,15:30-15:40,15:40-15:50,15:50-16:00,16:00-16:10,16:10-16:20,16:20-16:30,16:30-16:40,16:40-16:50,16:50-17:00,17:00-17:10,17:10-17:20,17:20-17:30,17:30-17:40,17:40-17:50,17:50-18:00,18:00-18:10,18:10-18:20,18:20-18:30,18:30-18:40,18:40-18:50,18:50-19:00,19:00-19:10,19:10-19:20,19:20-19:30,19:30-19:40,19:40-19:50,19:50-20:00,20:00-20:10,20:10-20:20,20:20-20:30,20:30-20:40,20:40-20:50,20:50-21:00,21:00-21:10,21:10-21:20,21:20-21:30,21:30-21:40,21:40-21:50,21:50-22:00,22:00-22:10,22:10-22:20,22:20-22:30,22:30-22:40,22:40-22:50,22:50-23:00,23:00-23:10,23:10-23:20,23:20-23:30,23:30-23:40,23:40-23:50,23:50-0:00+1
2025-05-13,1468.474322748915,1414.3008455840038,1462.306079977726,1449.9739581192168,1460.897359546531,1465.6794334195483,1278.6542165440485,1454.467473504518,1449.1788793680976,619.3467275085806,626.8604357686808,1450.4748145364356,1441.9337052937622,627.9487798956237,621.0165055737211,613.5297318003428,611.4888628834029,596.8606316947162,610.227691358924,620.0703128749293,605.5220865679315,606.3313447164488,620.9156065756131,633.448534134539,633.5604069532868,626.9163518787765,618.3247431548364,620.2117019350809,609.7565700404062,626.0400189676195,630.6813183759753,624.7410798746049,1444.9010987262363,1399.0589436469415,574.6543690308464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.5269820230328,0.0,4.371862027823738,527.8812869269484,482.30467727629093,512.1421994288199,503.21200979400794,497.39358916343497,524.7501719890992,480.51869892881814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.326625265329,124.84778059347131,85.2012875771636,176.76072758799393,276.2682069580428,320.28774226131566,324.6567668664855,364.5068831738102,376.61166718255066,533.0953294544926,631.1474569252925,653.9568911549833,646.1606475971876,711.1432130337339,774.8347386358598,794.0531138334044,900.7373122344289,786.71214609652,643.3585469686122,644.1650516032641,794.478591323362,806.2671829919707,857.95521758837,853.4340141722502,0.0,0.05405713752122665,10.153874604152747,10.963415269470033,8.532726442712487,0.0,1.049300861038887,38.80841363118657,549.545806692468,7.912181004321951,0.0,841.8882934525129,870.3218491262421,874.9758610775369,851.6837817251021,824.5677862900607,825.9226006203372,762.3987356402583,636.3076590057794,600.5817424168337,612.2183705719614,656.3507558835944,632.6310833366838,635.4250055435801,631.6186224740725,620.7440924007041,618.3063865328905,616.3199969859039,610.4426209410731,620.028418930541,622.7193977390529
2025-05-14,1453.0221319556908,1432.8209885298297,1465.2329492110803,1461.2433715302275,1460.940034169565,1466.9363506588688,1278.7168469640235,1441.5717565292825,1454.5844392484887,614.6751708126783,637.2923441973494,1457.3832946959965,1445.082331958743,618.9327364708707,614.4821332796653,616.2456466733969,613.8786735655214,625.3972995180177,621.2710786397695,614.0633478829993,611.434347620795,609.1128462932865,620.6669068904897,628.341337396352,624.7130117010937,624.2515434041106,624.9932768978443,614.1350744677958,603.8809192430813,618.3364625874872,634.7061054877188,628.3580576813746,1436.1715966481377,1399.5363101995326,573.4624691566788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.7969604420864,0.0,539.5810439475385,605.2270576604958,588.3745223004339,580.7730150423902,565.4616382384659,575.665985004918,589.1570988587396,536.9971802403372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10995560117664,204.01951152208767,137.6439823542508,229.19616355614625,236.13999580952543,328.365085715683,359.29214226725094,408.5315895574108,477.9262410460392,526.0375216650983,521.8322472562212,571.8675001279978,643.6885940350405,699.8438164964488,731.6621679762518,761.1281988246877,834.185855750276,788.5680417063513,645.8841900337411,666.9314744166628,713.9424395301986,758.8493805440899,811.7921133728341,782.901853878578,0.0,0.0,27.029087510457543,30.13150318530404,0.0,0.0,29.375030896465205,21.390952427070488,398.55561650383845,37.8619532708517,42.37796645189633,879.3623873245955,880.5401305765811,845.8718379909469,832.5964134555707,849.3888353902752,854.3170701478382,738.2363983497631,601.5618169267149,620.1888759438566,629.7374189227943,638.8864844858285,618.4167851831735,616.2306032100025,628.3899431634673,623.3710766117699,619.6683301249951,606.4881650540019,605.1296922142947,624.375278781642,627.7837005726611
2025-05-15,1457.860063372817,1424.4510039462496,1466.9574959232516,1454.8684575306243,1458.8807254292667,1472.9321539821997,1281.1317450825309,1441.919863782471,1454.1460578304477,615.4860858787143,631.4203162308993,1462.5038124510188,1445.1214916887245,626.9927818642442,622.5514251222969,620.3556784466399,613.9412973409014,619.7670923838559,619.2739130553764,614.8200428632156,610.8380101135069,610.7500769229952,627.1610987571497,627.323288333489,616.7644618941754,611.9576484038917,618.5617556291764,608.2867251447567,603.5231454633096,625.2440194860768,641.9675668154223,636.9963979687595,1436.0816687295464,1345.2287590563574,567.011398072618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.6960758867838,0.0,494.56426903390843,524.7015016302628,518.7852123517213,397.41116808052374,484.01381128502896,550.7949932807068,493.5494447443491,429.7551645356714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78695217431058,374.3043401224272,166.74011414771044,195.22627546722597,214.22590496363657,310.0149046389413,440.3706011656001,435.7816670668842,406.19604883476603,455.37197691493924,507.6444019643047,579.2738470544355,660.4754610116937,744.8453620050086,740.6294094725602,731.2597005803872,838.1983465039566,776.5695127971128,660.2138828198435,678.9595394099531,727.2149169706928,737.7064298999256,819.0463982915436,829.8235565579995,0.0,0.0,30.324967344764673,34.06676704458016,0.0,0.0,36.62791634444329,24.207301026515665,483.6713729898445,45.04283719080183,53.8960640425928,898.7979103480536,883.393113181577,844.0712656500398,835.531389512732,850.6163879745305,852.0405725873792,791.8196193996296,614.4152387755233,615.3288216401489,628.7871674076548,612.3675989085351,628.7289261296936,632.6274228934076,633.8969666396678,620.7672452377577,621.1391195052669,618.410027772709,635.2637033321777,613.8742198147274,486.9678112325758
2025-05-16,1307.6099845445146,1319.0216262621025,809.8796092776951,480.0147652635661,465.3086990023384,473.84171122327643,467.3194262727373,467.22406455251013,470.8212197412655,488.4798467667371,486.8812404397845,484.921601162698,432.07480911334824,482.53692775086495,485.9478806335948,466.40553217105423,471.26013898917495,490.0583468093347,467.93557817242635,469.4263081976883,481.87949590645655,471.31247041012506,473.8734749007844,485.3943668956449,472.2675599506902,473.9654185883368,486.2401939932076,478.4235993320018,475.0541826658939,471.74362369156796,471.11592368131386,481.16917583725393,476.61665739064597,1268.8828066970143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05678866361724,14.659748281181677,8.09422649682105,73.00375456813906,104.14029250732995,152.76978690322682,179.28923970229656,177.6386209940204,260.7610241122658,260.20111037227537,287.38880786517836,329.6404452277194,370.94387507539193,0.0,227.7922362905997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.1173664545659,668.6354566223565,614.3103050136893,569.9237616570679,589.9378424984992,638.1004457422092,558.2196038269797,482.10920367298684,489.7450536153069,497.10437545111836,453.0947221870042,452.3829039967068,447.9415772424842,492.2432868798228,492.89651455092616,489.7713747907793,438.54310013932405,445.67904847563705,458.17266278558975,452.361062472148
2025-05-17,1272.8422015801762,1269.9612815284404,806.0221571343001,479.83604044726894,494.2385393895793,429.37315436248105,438.7560392912156,472.9880443943083,475.2446880838494,444.76955299308474,510.4149839707405,486.9187306930096,430.1774719067348,432.7237452056845,458.4708806478642,470.2569523379872,467.7713075274788,493.11834627147323,488.8504229854193,479.19599783256797,466.17660959236935,428.4629984212826,453.679247781049,496.5080122989764,478.6355859996306,478.20729386958647,501.4488736248901,486.2063632563835,473.93302441906644,478.80782022253453,480.04214814696974,489.15207783538074,474.7328285689556,1264.6601130632819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294570333544044,24.55916772105573,21.724249375351818,45.48575053604225,108.75175779320361,100.45638396023367,85.38770668120173,114.02090828448175,128.75974718813112,243.5743867748377,248.9587242982675,289.8388380015159,352.10823499933736,0.0,247.4118293418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9687558874193,649.5830540145253,619.9831997757024,619.5795966819243,659.4720481214699,655.5503068829771,579.9996227327506,476.94325690177544,474.4910762337539,479.473552244617,488.60849106167007,470.9057060925147,473.98448255052455,475.67835030919247,489.55021115839736,481.8118734168904,467.1588643914764,445.4409772462533,490.5038726044361,612.3819293021596
2025-05-18,1445.0739163598516,1429.442460281953,1451.3578220879858,1437.5807449293548,1452.764505219898,1441.5846652782557,1286.8951790536385,1434.9977198013041,1438.3690768433694,619.7284905473467,608.6747055806325,1438.7149841863256,1454.5846441011147,609.2395101901272,607.4771363237493,618.2413551939502,633.8372731650416,610.1919449730556,628.0946835705953,622.1533100364652,622.7622407047835,627.0925031355098,614.6705022170898,608.2013525540183,619.7485884805307,657.6568572621844,679.8244855934645,637.1839740445613,632.1861560295657,630.212827671689,643.9910488160278,623.2629358419683,1406.5638014421083,1345.7407299322413,542.1529580189591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.4362730785315,0.0,85.89234205965118,643.1926550146308,526.8819222565653,673.0244593384803,654.2337850906944,633.944877313071,583.0099697316261,564.2472933562586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.766763728997248,486.0601547291338,65.19715731057038,132.90229084174683,185.41365194579373,252.47801021824014,357.8810603426664,373.7597148588906,415.42830549244843,485.37211174659734,492.1667321731617,519.0800244728712,568.9436565685199,650.1038251085826,714.4357991928916,741.1899971488662,837.5351318794393,754.9932832347525,604.7498127167232,643.6565447256849,734.989270568836,748.200642326381,797.0991306412257,819.2798169523355,3.61741488486291,31.849589135334895,26.642933045908876,0.0,0.0,29.85714347167891,31.119022621821046,1.0066631001667474,525.5887503916756,29.822677388812053,0.0,837.85549139796,873.920655843597,860.1393799919913,834.6514960415635,829.4556540030836,828.7680976591155,771.5337583301372,622.7682350408393,603.9442040069644,613.4770089030305,640.5491432409254,634.915928340786,600.7785451149849,609.1844306305203,627.2894316772448,623.4546972511912,621.7903701681338,621.2990723330008,629.0552752120788,614.7827055218925
2025-05-19,1447.988992049731,1449.8000801351964,1448.8839051121063,1448.4945630520747,1436.3539965616565,1452.659762005177,1277.376547726562,1428.7370607208268,1435.815253508897,616.2370377022752,622.4342245700298,1467.0584750991843,1442.2083964034405,622.0365601968984,626.1437931933802,623.3529180910205,621.8948565092056,624.8365050244486,613.5749286443572,609.0421725169795,607.4186577534352,607.6603361502292,611.7842803699331,622.5405181119761,617.6559773206197,611.7180273978613,636.8992680420743,619.3681975383204,614.3159214467104,623.9451468452681,616.9196833137339,615.1709254009639,1421.5052885141545,1317.4115570376428,559.2731036346424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.17297251596824,0.0,0.0,0.0,484.0306375442708,376.08043314702854,433.7130944433653,521.978505986822,505.85944134855197,563.882572806193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99639593022545,196.82844808879221,37.76389789924198,226.0936763389323,274.0884085024811,267.3283685188338,319.4176301121734,400.65811341875326,533.4503994443685,581.2448164957933,661.2249131104413,670.5617295894886,647.4038782607256,769.3914911261921,820.944088338714,826.8546753300495,867.2854118983369,788.1829248449617,626.1994643125175,681.6593980652037,762.9460353092071,743.110885343789,810.9367758536102,847.3229377199314,3.361678945570702,2.4474849017715314,19.827261752269123,35.034446611737735,17.518161202804322,14.003557666425195,16.580792188763212,20.998057865093415,562.5961639811392,56.423779980239715,47.193673205552614,853.1064289763385,850.9684138469104,884.9665560887903,880.948350867847,865.2891579219995,835.0234667416313,789.1283779727702,607.0130864099986,616.1858168681783,636.6819167945707,653.3035049823374,633.6190739158994,608.9595776052234,609.7054139709325,617.4030141174812,629.1881059591473,618.6545984669508,610.6924310901819,617.4612053658825,613.1667055393375
2025-05-20,1422.7823445468657,1423.761605707739,1434.8286143096843,1437.0636655491367,1444.4617425687281,1437.45928699322,1272.2581417937995,1434.8451920513871,1441.8196124907342,612.3209873980998,625.9082915472919,1457.169863059018,1447.2536795474548,609.5288865324089,638.7064350818775,625.7458758293316,617.8270626557158,623.5403923987526,612.363293065268,608.0006406288257,608.6104130606648,613.2492198692065,611.7502988592962,620.3293635436171,623.9639812811401,613.0336993170487,618.5516664481792,614.6076461952289,614.5824637463301,618.9319667110854,616.0182190510158,606.3300474673463,1415.6804326498795,1330.650567776177,570.3883439571613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.8842897925956,0.0,295.97732966604394,613.1357694162299,519.7286996084381,438.5690074768638,469.78197108118707,486.5217677719835,476.337256031866,527.1746154103668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.23057347900084,405.5564483824422,108.00171457027956,281.3860715012392,300.37812114075376,336.4939441928221,338.13872401065544,306.58190632990585,432.2175909451423,579.5289174445584,640.6843028386622,641.8964315633184,632.4826221437504,714.2327980764757,799.5618209794201,821.8471073729926,882.5137223664194,788.0702882319549,629.0332065917572,663.8523153224904,710.7867599468134,745.2648464357109,813.0017337231747,849.5301791414468,17.04473133267743,2.5878437250590878,6.9115516254901195,20.52863857717591,25.418945947663588,18.212463155740124,6.745141823367476,11.641788383666153,571.6418824948146,58.996039882832406,43.04185793460056,846.7477872887183,847.0854790530772,856.2163120542789,877.2724083069157,878.3460788608337,830.858966863238,779.3450591852811,622.7491532684875,592.7995983608371,611.3663442908469,656.702237404006,644.007276651937,639.7716699812811,631.6989389482526,622.8569189223632,629.6913795726721,628.0821311975546,610.9060247721725,615.9785100348518,610.6813178926647
2025-05-21,1430.6825434263494,1433.3211061488992,1441.1087571580351,1452.9693618319054,1447.5719916694457,1447.0891150575244,1273.3589892524387,1438.1214557633657,1435.7510994906856,605.908785900937,605.6958057429291,1451.5130604721135,1448.275366189474,613.9550770028395,617.7578741059243,606.3700630269564,613.1413331503566,610.9985342349662,603.4518680587863,610.2972674528237,631.4281765110272,613.5579743765675,627.2274641552734,621.2354268948521,618.9510740605739,619.0100987600507,633.1117500421753,617.9092891286897,622.5986661082023,641.7062376262207,631.6678083025436,615.1693338165485,1423.9738754770901,1355.3933834767977,571.0906802941322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1610103410752,855.1112254972577,647.2912750233539,597.3132958748956,587.4195389340616,533.4688228887376,502.3364306298735,456.5707112907794,451.9418310886732,481.36259521500085,480.961228584595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.38605355656073,352.2981971681017,45.38047920653921,104.55696753917111,171.19889731748026,246.053821876378,309.5984469602329,387.8486259638896,431.35462005585225,448.8498489875597,490.3063365152652,512.388327773956,575.5062523834231,655.336653487644,701.3317820558392,730.0188692887908,811.1526452118319,755.3293481501566,613.113108407668,669.4844359646363,724.6915107434861,749.3645551394887,824.6763926208662,824.6281571849396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.55960600611775,0.0,0.0,818.4372519291092,819.6545874878522,800.3942925197065,817.7256230293856,799.6084641379306,821.9670538685706,745.4655588841991,620.6994393896126,630.2165558258396,621.8329855142363,625.639973598647,626.0071752497494,631.2923925841345,621.2653984992227,608.8501858921546,633.2531816067797,610.3607814983069,611.4973328070882,620.4583313043969,624.2570779496211
2025-05-22,1452.8884253881188,1438.9110204255417,1459.6988702566357,1452.999245016591,1447.510647845669,1452.3215400653812,1266.0516278218454,1430.453302072411,1448.763894506908,607.044424545678,613.5512803725836,1461.5405643701358,1448.2372733959785,635.3702934593992,636.0745168387825,622.0348529737067,621.9304545420605,620.3904349260126,614.5228854807633,617.031054570353,627.8720620691514,618.8693698339523,622.9422193222422,618.2617309858679,629.5249452740553,615.8186873922481,627.010511257907,616.3318650272922,614.8572505503698,647.7998150988965,611.5348506741907,616.9383728956051,1427.6166886718697,1346.2942720785659,545.0207747599183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.36307063300137,0.0,223.8478208799213,530.7545518781903,488.47083040466714,475.5508356964025,487.31636404888025,495.4145280997342,523.5584100178356,561.8757186044809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.68819128889821,349.15408802015634,113.6501460322737,142.99443560190934,160.07826008045265,278.8724410180879,347.107377326554,404.10269072523454,447.7665953928787,492.3694545359917,496.81560996782827,513.6625257730317,556.1505961372144,624.8275050539589,673.8941274864154,685.8452958172347,817.270482011124,787.2327100201222,629.0835447319254,707.3301244645447,691.8032874510982,742.424026346733,823.0310890756932,829.2179437695469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.9022972473964,0.0,0.0,793.7210666150705,796.113451967053,803.7721910994705,807.0709956279201,800.0795954514641,832.992070743863,760.1607806865953,609.8684967481412,603.8235049470131,620.0709609267293,627.3188158351895,628.2464034556771,605.9741178296805,591.7201695456893,615.6410269746589,618.4110014630174,607.4710799944577,627.667039510794,570.7881977362201,500.9825501064097
2025-05-23,764.4448737928473,1298.9847555227234,478.81646753911946,474.09622438069295,492.86557647333314,500.29097674450117,454.1405096916188,476.70366799043336,479.9705119148623,472.15731141641936,468.87923442525715,470.3344759374391,473.0603352057133,495.5900705077169,476.39803584028533,481.5732465462255,479.4552846421037,442.54055251645457,476.9859579675259,473.29190654518976,446.4562443974903,431.85614171863045,484.6644941657181,485.30594262286445,486.48587999968896,439.8622703975949,477.49545968441646,472.3105238925219,473.37639335582054,462.59364093589653,475.68900960289227,479.6868591927055,442.94201331658144,1201.243743836635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79924637065571,92.62758687355291,32.66392099319495,65.17073053796057,108.13450075512847,197.0945633162885,255.23377803877923,290.1025054964034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.10018278659174,548.0800408077961,599.7005746276461,592.6686780521399,597.3919181586724,607.9022397507343,546.4291464941093,480.2989070368905,480.04277515199266,485.5619955665906,506.62007415661407,495.17837472987753,483.3881779925707,480.8437081094364,492.3174658536435,481.48154705068794,484.10239443220365,497.84855611239425,501.45409712606437,472.75335034168586
2025-05-24,508.11644271634725,1296.7130049009377,485.4588386234711,475.475245437635,420.4108380030181,431.46664840956157,469.9564810994329,471.9825442939749,449.69873476930866,443.7228833044653,437.8035813158106,449.16617524555534,453.68856985322185,460.6068164079199,460.9447359001534,458.94881678374134,449.34643472016944,462.4494045060643,454.7849150454275,470.20256242795455,454.9606650740658,448.5077967358277,474.7765126018845,467.0202449334792,490.4390035366059,480.70045777614087,462.40804736844905,456.9466385370572,454.981906893396,463.4629299435602,466.8677346826732,471.5859559537849,435.9353289107914,1229.5096131486946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.974899081191566,143.04737120562987,166.3348818775748,70.80815160284894,121.34716808377637,159.44996873078856,194.57898534924914,218.65706952850798,247.10273881868414,273.8071617807762,0.0,463.7068467826559,0.0,98.49721850344167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.2353110067912,639.9076635090213,609.1709440285885,619.8719467080234,644.9796826246978,595.5104765072448,549.8237869015163,453.7707149825988,463.32676588327564,464.5248220749071,485.35057090904627,472.6033753777156,541.0027526403683,498.64534139597066,504.6502521406756,502.09002340359837,456.26291015797693,464.32764110877105,494.60577494403077,641.162134852689
2025-05-25,1435.3777200286772,1421.646846275876,1433.2055468851272,1446.2092769271242,1441.6444854449219,1445.132112757325,1283.2777960378664,1439.0408097193226,1428.6155647156559,617.416790231719,605.2318406101393,1436.6995087830176,1444.8379883824853,636.1400425174533,623.1137711077345,610.785898559258,607.5755097236148,619.3279946670311,609.2757363877096,616.1864290881703,612.7355430358987,615.3865274122878,615.2315601416321,633.0473968621461,621.5578268412006,615.3143794931558,627.3722287334392,607.8441744480006,603.6480533857982,625.8616248588554,625.4529171171631,595.621979107182,1392.6368360396718,1313.5262386900008,545.5068820137265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.7223596313019,581.1668161434495,666.592328011825,643.151429101953,585.7662071408663,622.8586770647257,612.964335026287,634.3696814910552,621.998873996401,625.9994072380266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8456930990598,505.7469078611443,114.97846945920739,126.33017698973127,150.9428105777249,231.9616051517545,294.57184458775004,311.49800397687363,349.58638136354523,371.979786765078,440.19471288395954,486.03890170487085,559.7010218331856,592.4296327651763,649.3078548197834,729.9591361742893,783.1811216864119,766.1034038792828,622.3061120512554,665.0472704346168,717.300858965609,736.9959848467192,848.7641422584556,814.8013682853375,8.141495383357778,8.944040831914776,0.0,0.0,0.0,6.085355621187091,14.516914000752422,0.0,487.17973769033813,0.5983131165496616,18.01503241041314,854.7014677941191,784.9406611773616,806.6993974393126,791.0561376514902,771.2302380991912,800.7132042257416,750.2560880306742,584.0302714504414,587.810188784847,621.6332090415302,642.2682140938476,619.7056572383019,595.8590884056089,612.9195069573206,619.3194040635472,608.8261516086615,602.5097334919877,605.6708062945291,628.6415045955243,609.2332507591229
