date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,chosen_candidate,sample_count,effective_sample_count,max_history_day,selection_last_observed_day
2025-02-13,52282.91023993344,677.3483185666987,52960.25855850013,83235.37355282469,22748.57501453427,19277.27008833739,246.72351130838967,8681.313121269543,8550.0,7604.528526039303,uniform56,36,36.0,2025-02-12,2025-02-12
2025-02-14,19400.180328159247,2851.0758764902976,22251.256204649544,37236.573551542926,18833.31188434756,15553.71802990996,853.1323857337723,5008.31026617243,7604.528526039303,7272.600299829933,uniform56,37,37.0,2025-02-13,2025-02-13
2025-02-15,19917.40659803612,1936.541700921148,21853.948298957264,38465.52759672012,20231.70850198149,15238.02415645195,533.8329149131796,4725.585066103761,7272.600299829933,8550.0,uniform56,38,38.0,2025-02-14,2025-02-14
2025-02-16,50630.319371536054,4701.886348187576,55332.20571972363,81504.68847172994,23180.420764314058,18776.14081909439,1201.470525724369,2924.499952234646,8550.0,8550.0,uniform56,39,39.000000000000014,2025-02-15,2025-02-15
2025-02-17,50508.46835158533,249.38809615930114,50757.856447744634,81443.75845783154,23213.13296607497,18802.637702520726,100.34183685941008,5949.741864470046,8550.0,8550.0,uniform56,40,39.99999999999999,2025-02-16,2025-02-16
2025-02-18,49777.38829358434,1900.0529238302618,51677.441217414605,80561.23713208546,23217.669694834185,18806.312452815688,471.9969432919738,4530.489050025609,8550.0,8550.0,uniform56,41,41.0,2025-02-17,2025-02-17
2025-02-19,49835.43345727913,3944.053875725159,53779.48733300429,80643.57548709892,23191.560996031745,18785.164406785716,1024.2466267554669,4382.09814127503,8550.0,8550.0,uniform56,42,42.00000000000001,2025-02-18,2025-02-18
2025-02-20,49055.20952753603,2093.0348744000803,51148.24440193612,78761.61333584812,21298.437733260896,18783.497706084185,498.20963574985774,5751.749211087928,8550.0,6848.040953174604,uniform56,43,43.0,2025-02-19,2025-02-19
2025-02-21,18928.663385848937,1115.7256684035924,20044.38905425253,36263.347991801114,18025.065279833434,14867.049213773927,301.68259057427747,7846.752482982552,6848.040953174604,6551.656134164777,uniform56,44,44.000000000000014,2025-02-20,2025-02-20
2025-02-22,19626.399802121246,1854.8728866199722,21481.27268874122,38123.793157214015,20179.99379549271,14547.285495097402,473.1535706476875,5119.475544133056,6551.656134164777,8550.0,uniform56,45,44.999999999999986,2025-02-21,2025-02-21
2025-02-23,48700.60905308372,3639.709061646846,52340.31811473056,79022.74302613639,23227.041312962727,18813.90346349981,1076.575537265629,4154.327030605775,8550.0,8550.0,uniform56,46,45.999999999999986,2025-02-22,2025-02-22
2025-02-24,48402.432943233085,1413.1662578185537,49815.59920105165,78729.17080864159,23274.86801218429,18852.64308986928,314.77451619024833,6418.6867858501555,8550.0,8550.0,uniform56,47,47.00000000000002,2025-02-23,2025-02-23
2025-02-25,48167.43683147753,1333.010922956027,49500.44775443355,78339.7815408545,23271.714345801076,18850.08862009887,335.80078250283543,8432.633364321811,8550.0,8550.0,uniform56,48,47.99999999999999,2025-02-24,2025-02-24
2025-02-26,47573.046254794375,2730.550735284098,50303.59699007847,77449.15498595536,23032.113794336663,18656.012173412702,680.3583847462485,4938.563716444313,8550.0,8550.0,uniform56,49,49.000000000000014,2025-02-25,2025-02-25
2025-02-27,46493.956876095566,2292.5945137047543,48786.55138980032,74952.29194667017,20706.852214209997,18700.027468714183,467.6185440696593,6456.501545244009,8550.0,6408.358694217686,uniform56,50,49.99999999999999,2025-02-26,2025-02-26
2025-02-28,18256.59313781349,844.0506544696609,19100.64379228315,35045.286043814005,17544.450542751027,14484.084307009289,250.11438685071784,8942.440644922986,6408.358694217686,6104.937174905519,uniform56,51,50.99999999999999,2025-02-27,2025-02-27
2025-03-01,19193.34636189659,1596.4329065302377,20789.779268426828,37399.25306880994,20193.96375561092,14156.554099459812,380.5951249063515,8083.6726042318605,6104.937174905519,8550.0,uniform56,52,52.00000000000001,2025-02-28,2025-02-28
2025-03-02,45792.82967734222,17674.69452826648,63467.52420560871,74794.77739462841,23051.670721705592,18671.853284581528,4729.514121182727,2786.1670120204244,8550.0,8550.0,uniform56,53,53.00000000000003,2025-03-01,2025-03-01
2025-03-03,46255.74902946133,13736.405081239864,59992.1541107012,75517.17182863118,23236.174633196882,18821.30145288948,3309.128542308519,2394.2805572989664,8550.0,8550.0,uniform56,54,54.000000000000014,2025-03-02,2025-03-02
2025-03-04,46951.26975869384,2914.3823025945876,49865.65206128842,76402.98475876487,23261.146627474183,18841.52876825409,852.9297772819999,3636.8387434934443,8550.0,8550.0,uniform56,55,55.000000000000036,2025-03-03,2025-03-03
2025-03-05,47385.92225751348,702.5466777201182,48088.4689352336,77150.24573744097,23313.987251937815,18884.329674069635,171.7410567524099,6761.857199658545,8550.0,8550.0,uniform56,56,56.0,2025-03-04,2025-03-04
2025-03-06,45451.27359810544,906.2919393915229,46357.565537496965,72892.61870192918,19747.790342130902,18841.94542132671,244.49854689302953,6290.618194684694,8550.0,5387.516395332577,uniform56,56,56.0,2025-03-05,2025-03-05
2025-03-07,17323.413212457184,471.9781420777715,17795.391354534957,32936.04945318238,16139.846121225191,13457.308782069958,161.4849349995645,9492.711515693372,5387.516395332577,4960.812591024187,uniform56,56,56.0,2025-03-06,2025-03-06
2025-03-08,18883.27425892395,987.7482585465156,19871.022517470465,36701.944577874725,20107.91959180185,13057.146201281266,317.1159807143225,10905.147651401796,4960.812591024187,8550.0,uniform56,56,56.0,2025-03-07,2025-03-07
2025-03-09,45917.21297183021,924.2010382125251,46841.41401004273,75206.56127301414,23235.633999236896,18820.863539381888,235.1588061253584,7693.42456928449,8550.0,8550.0,uniform56,56,56.0,2025-03-08,2025-03-08
2025-03-10,44835.633060526176,6400.942016471143,51236.575076997324,73542.73161356585,22709.60281916592,18394.7782835244,2048.9050782523036,3234.7407061766244,8550.0,8550.0,uniform56,56,56.0,2025-03-09,2025-03-09
2025-03-11,44855.93844514132,2045.1125313522657,46901.050976493585,73733.42749055094,22616.81197123287,18319.617696698624,528.9917450969701,6026.306161113663,8550.0,8550.0,uniform56,56,56.0,2025-03-10,2025-03-10
2025-03-12,44611.49610060201,1426.0311402762961,46037.527240878306,73364.57730530051,22532.504550406804,18251.32868582951,438.0743993112262,7085.941156701107,8550.0,8550.0,uniform56,56,56.0,2025-03-11,2025-03-11
2025-03-13,42344.240049369466,10012.47128439129,52356.71133376076,68445.581167969,18202.104147402373,18141.575176742863,2687.0882274867217,3526.522408129543,8550.0,4774.587980725624,uniform56,56,56.0,2025-03-12,2025-03-12
2025-03-14,16603.5273744491,732.4297358194547,17335.957110268555,31807.80343195531,15501.359233088948,12865.158286880276,215.14374139455796,13357.320243807872,4774.587980725624,4431.19097174981,uniform56,56,56.0,2025-03-13,2025-03-13
2025-03-15,18515.997574737165,2134.97953762576,20650.977112362925,36285.28294150285,20010.221809755967,12501.351540477166,591.5910834212025,8443.878605645252,4431.19097174981,8550.0,uniform56,56,56.0,2025-03-14,2025-03-14
2025-03-16,43882.13083138944,2735.2996832427943,46617.43051463224,72359.95909148315,22329.021394308955,18086.507329390253,733.9694291653689,5500.367522396485,8550.0,8550.0,uniform56,56,56.0,2025-03-15,2025-03-15
2025-03-17,43845.623475093555,750.7117742976736,44596.335249391224,72456.1012560709,22325.80657619817,18083.90332672052,194.18399865646325,10550.250571916386,8550.0,8550.0,uniform56,56,56.0,2025-03-16,2025-03-16
2025-03-18,42959.14830225978,4080.77685095987,47039.92515321965,71143.79982657713,22142.317788580374,17935.277408750102,823.8308034749541,6634.631883555151,8550.0,8550.0,uniform56,56,56.0,2025-03-17,2025-03-17
2025-03-19,42879.77732127082,1671.8125999438307,44551.58992121465,71006.036811839,22049.455381417796,17860.058858948414,363.08192146598634,7714.251760835602,8550.0,8550.0,uniform56,56,56.0,2025-03-18,2025-03-18
2025-03-20,40493.15118000499,2775.851257022541,43269.002437027535,65615.93558137321,17364.584014025364,17846.883262142852,689.8027314039323,4579.075744227966,8550.0,4348.2553213529845,uniform56,56,56.0,2025-03-19,2025-03-19
2025-03-21,15745.69735192269,965.5648310544899,16711.262182977178,30509.6557624454,15012.946405132565,12445.158006592748,276.6091846480895,16185.012031887009,4348.2553213529845,4031.953745313682,uniform56,56,56.0,2025-03-20,2025-03-20
2025-03-22,18043.661987634587,813.9319722243989,18857.593959858987,35725.1783312179,20001.988665056695,12135.36918947824,286.3222445393993,12263.681366845516,4031.953745313682,8550.0,uniform56,56,56.0,2025-03-21,2025-03-21
2025-03-23,40870.355385122595,3183.122865406459,44053.47825052905,67825.09374887854,21850.602323507177,17698.987882040812,863.9123022701904,5767.671493015712,8550.0,8550.0,uniform56,56,56.0,2025-03-22,2025-03-22
2025-03-24,40558.560758569074,2268.5254803000166,42827.086238869095,67325.94090157954,21652.840353342574,17538.800686207484,658.4279732993197,5871.832124410432,8550.0,8550.0,uniform56,56,56.0,2025-03-23,2025-03-23
2025-03-25,40713.72953689898,4731.790721266749,45445.52025816573,67666.84737473236,21699.347769879765,17576.47169360261,1243.3755136748894,3837.222095463434,8550.0,8550.0,uniform56,56,56.0,2025-03-24,2025-03-24
2025-03-26,41057.24791019204,559.0658647138305,41616.313774905866,68211.9715296962,21714.21655032404,17588.51540576247,193.47286733560134,8687.188385803573,8550.0,8550.0,uniform56,56,56.0,2025-03-25,2025-03-25
2025-03-27,38517.95793433219,2368.232218293012,40886.1901526252,62421.03954433438,16626.596391173956,17542.036467633225,669.5136263123571,5289.003847106008,8550.0,4022.7851213529857,uniform56,56,56.0,2025-03-26,2025-03-26
2025-03-28,15349.280348205684,1405.6559709109183,16754.9363191166,29981.649060539436,14642.558208800498,12126.711311747447,365.4563504931972,17009.377747312923,4022.7851213529857,3726.9638295540435,uniform56,56,56.0,2025-03-27,2025-03-27
2025-03-29,17651.55384018764,994.8101497301893,18646.36398991783,35446.758129204725,20063.596415322918,11910.780543010205,248.5520217304428,19835.285095289117,3726.9638295540435,8550.0,uniform56,56,56.0,2025-03-28,2025-03-28
2025-03-30,39088.639874890505,2181.2188031053865,41269.85867799589,65120.00022199934,21416.907644473835,17347.695192023806,554.44236229025,6259.610431839569,8550.0,8550.0,uniform56,56,56.0,2025-03-29,2025-03-29
2025-03-31,38571.566418486575,7138.902376103424,45710.46879458999,64380.65244520131,21437.04995764746,17364.010465694446,1797.3334038463718,5153.556873761336,8550.0,8550.0,uniform56,56,56.0,2025-03-30,2025-03-30
2025-04-01,38371.01168938011,9483.434312756319,47854.44600213642,64308.116144040156,21488.787234042997,17405.91765957483,3235.276031941613,3251.671084846937,8550.0,8550.0,uniform56,56,56.0,2025-03-31,2025-03-31
2025-04-02,38538.236847270695,12613.928063909452,51152.16491118015,64676.02664549592,21509.8898116864,17423.010747465985,3193.669514914967,3347.481696190477,8550.0,8550.0,uniform56,56,56.0,2025-04-01,2025-04-01
2025-04-03,36912.2058671712,2248.544676892597,39160.7505440638,60258.31071854854,15977.694680062154,17498.918687755104,515.1452242006809,6431.149683775511,8550.0,3486.682225661376,uniform56,56,56.0,2025-04-02,2025-04-02
2025-04-04,15036.109673310199,663.9088352215533,15700.018508531753,29616.241661140084,14452.512507432604,11740.264343792514,162.3254284353737,20635.51667593537,3486.682225661376,3449.205322581254,uniform56,56,56.0,2025-04-03,2025-04-03
2025-04-05,17571.216137137846,1165.2729181309112,18736.489055268758,35564.22762459352,20086.28596993365,11679.176425969388,326.6892673979592,15439.692364693876,3449.205322581254,8550.0,uniform56,56,56.0,2025-04-04,2025-04-04
2025-04-06,39060.657795340594,758.4546785348713,39819.112473875466,65746.72023982993,21614.78057482993,17507.972265612243,203.69134792517002,7433.5270118707485,8550.0,8550.0,uniform56,56,56.0,2025-04-05,2025-04-05
2025-04-07,38788.79572869116,650.2734854674505,39439.069214158604,65415.626412011,21539.5480132695,17447.033890748295,205.79813459183507,8286.191140748298,8550.0,8550.0,uniform56,56,56.0,2025-04-06,2025-04-06
2025-04-08,38375.80560412442,3121.2395397628943,41497.04514388731,64818.63573714474,21527.55703250189,17437.32119632653,709.4961357482985,7084.70242005102,8550.0,8550.0,uniform56,56,56.0,2025-04-07,2025-04-07
2025-04-09,38118.64151715896,7342.204047263997,45460.84556442297,64145.63260727597,21461.618312820185,17383.910833384354,2089.1867198639475,3022.8008310374153,8550.0,8550.0,uniform56,56,56.0,2025-04-08,2025-04-08
2025-04-10,35998.32328662765,2838.7738651415375,38837.09715176919,58851.0833325,15800.291056122449,17505.773119557824,642.1236284523807,6738.051124387756,8550.0,3319.402928779289,uniform56,56,56.0,2025-04-09,2025-04-09
2025-04-11,14588.207617934324,1107.735672966484,15695.943290900806,29003.774364716977,14253.280317880239,11606.30578484694,264.68355680272134,21304.833221819725,3319.402928779289,3251.459898374905,uniform56,56,56.0,2025-04-10,2025-04-10
2025-04-12,17327.21550813015,684.4435648214369,18011.65907295159,35330.98415608738,20095.256020492146,11508.471285136055,167.82429309523792,17886.863163826532,3251.459898374905,8550.0,uniform56,56,56.0,2025-04-11,2025-04-11
2025-04-13,37730.04550005233,1575.3992770595696,39305.4447771119,63684.36170292768,21533.06244979843,17441.78058433674,371.087659795919,5687.809013928572,8550.0,8550.0,uniform56,56,56.0,2025-04-12,2025-04-12
2025-04-14,37387.64210555387,1481.9449208235058,38869.587026377376,63240.73402271458,21463.278386915255,17385.25549340136,431.3374086394565,7066.016737840138,8550.0,8550.0,uniform56,56,56.0,2025-04-13,2025-04-13
2025-04-15,37713.494248243274,1148.375416785693,38861.869665028964,63691.64729390296,21444.03615749139,17369.669287568027,260.0015745238107,9737.853165170069,8550.0,8550.0,uniform56,56,56.0,2025-04-14,2025-04-14
2025-04-16,37270.36803394467,2180.662331590392,39451.03036553507,62975.61711213278,20917.350461010326,16943.053873418365,720.8701465476197,3942.5987210884387,8550.0,8550.0,uniform56,56,56.0,2025-04-15,2025-04-15
2025-04-17,34592.505293397575,1026.0568659989103,35618.56215939649,56649.189865349166,14563.929270366174,16829.561207636056,240.5922783503381,6287.071730969388,8550.0,2958.023890400605,uniform56,56,56.0,2025-04-16,2025-04-16
2025-04-18,14041.396323228644,414.4091589535195,14455.805482182164,28102.889674625643,13768.86079797598,11255.765863707482,150.52160940476148,19386.199166428567,2958.023890400605,2843.5920933484513,uniform56,56,56.0,2025-04-17,2025-04-17
2025-04-19,16680.538337733982,628.2394361544712,17308.77777388845,34461.29013193626,20036.876863126723,11094.103143146258,227.77030474489743,18961.607466700683,2843.5920933484513,8550.0,uniform56,56,56.0,2025-04-18,2025-04-18
2025-04-20,36720.65772001775,1804.697224021126,38525.354944038874,62340.99201274438,20889.540123645747,16920.527500153057,416.10668819727977,6830.341194115643,8550.0,8550.0,uniform56,56,56.0,2025-04-19,2025-04-19
2025-04-21,36323.80236811178,1256.3328050377138,37580.13517314949,61919.08010937809,20899.95905383388,16928.966833605446,355.76599695578284,9786.943502772107,8550.0,8550.0,uniform56,56,56.0,2025-04-20,2025-04-20
2025-04-22,36400.660448229144,1734.9290435344176,38135.58949176357,61655.161727586084,20697.902751616693,16765.301228809527,561.8698008843529,6131.500688996603,8550.0,8550.0,uniform56,56,56.0,2025-04-21,2025-04-21
2025-04-23,36461.83319602373,651.2879545878238,37113.12115061155,62086.98700081506,20697.50665860418,16764.98039346939,175.7758161904767,6930.319835204084,8550.0,8550.0,uniform56,56,56.0,2025-04-22,2025-04-22
2025-04-24,33384.722698509184,1042.3162015020416,34427.03890001122,54955.65891713109,13998.397798899801,16743.70043457483,189.83652576530608,10800.691378571431,8550.0,2544.4464250377932,uniform56,56,56.0,2025-04-23,2025-04-23
2025-04-25,13307.885832724776,644.7621120361061,13952.647944760884,27147.145557361004,13240.41875329638,10822.85255270408,147.40403768707517,22876.625744455778,2544.4464250377932,2435.431577777778,uniform56,56,56.0,2025-04-24,2025-04-24
2025-04-26,16005.45173929951,985.4584006679192,16990.910139967433,33392.04621011359,19298.433779688417,10668.619781547617,240.2507070918375,24932.28928573129,2435.431577777778,7950.0,uniform56,56,56.0,2025-04-25,2025-04-25
2025-04-27,34250.47056527704,4767.718869670691,39018.18943494774,58184.38347298984,19492.53772169732,15788.955554574828,1132.6235952891163,7039.953717823128,7950.0,7950.0,uniform56,56,56.0,2025-04-26,2025-04-26
2025-04-28,34050.61677925086,17318.484040087853,51369.10081933871,57569.72987501932,19337.098735243133,15892.169299016326,4776.7611463095245,2279.594268435374,7950.0,7695.422973922901,uniform56,56,56.0,2025-04-27,2025-04-27
2025-04-29,35292.42384621597,2673.114202058866,37965.53804827484,59748.06808451205,19853.19154549845,15851.965828384351,662.7632747278927,8976.391925459186,7695.422973922901,7950.0,uniform56,56,56.0,2025-04-28,2025-04-28
2025-04-30,34867.69563567581,2552.545763206054,37420.24139888186,58844.08081820525,19193.535307865124,15546.763599370748,826.2920252891158,7766.746701666667,7950.0,7950.0,uniform56,56,56.0,2025-04-29,2025-04-29
2025-05-01,31843.57947453665,12954.209549537585,44797.78902407424,51762.45119544471,12790.711202573275,15564.429749424487,2775.204783044218,6299.995725340137,7950.0,2167.8292496220715,uniform56,56,56.0,2025-04-30,2025-04-30
2025-05-02,13616.51597292078,11222.163048389772,24838.679021310552,27183.485207075668,12926.955723062061,10522.395415765308,2512.355820221089,13000.960636666669,2167.8292496220715,2110.538938416478,uniform56,56,56.0,2025-05-01,2025-05-01
2025-05-03,17078.80546517163,5577.0852741810295,22655.890739352657,34636.74803561308,19550.440333606286,10580.341714795919,1114.9089891666667,17914.386755969383,2110.538938416478,7950.0,uniform56,56,56.0,2025-05-02,2025-05-02
2025-05-04,37926.63196651626,3729.584932763094,41656.21689927935,63464.807236427936,20422.0395900844,16203.132073860545,921.8705055102041,8433.102892380954,7950.0,8326.355549008691,uniform56,56,56.0,2025-05-03,2025-05-03
2025-05-05,38474.68824968172,5662.722626985126,44137.41087666685,64016.82740806816,19272.84341405455,15770.97053857143,1304.8759702721081,6743.8237028571475,8326.355549008691,8148.614023245089,uniform56,56,56.0,2025-05-04,2025-05-04
2025-05-06,38802.162357462,4100.960502714071,42903.12286017607,63913.133213809095,19436.43586283971,15922.224445068026,1028.820323350339,8557.659752721087,8148.614023245089,7950.045805280797,uniform56,56,56.0,2025-05-05,2025-05-05
2025-05-07,39419.54741606027,3048.8730627609634,42468.42047882123,65651.14188713803,20835.708998317798,16336.965513390134,654.3476761287478,6738.900128339115,7950.045805280797,8550.0,uniform56,56,56.0,2025-05-06,2025-05-06
2025-05-08,37350.61118099589,3209.4858140116835,40560.09699500758,59109.04049302531,13965.200589947091,16875.105549387757,871.3073818537421,7063.740434319728,8550.0,2368.5632538548753,uniform56,56,56.0,2025-05-07,2025-05-07
2025-05-09,16382.17076747341,471.1721197851773,16853.342887258586,30417.78039464538,13063.22221850592,10719.926414047617,137.13517792516973,19712.233918112244,2368.5632538548753,2214.433901568405,uniform56,56,56.0,2025-05-08,2025-05-08
2025-05-10,19106.257967608384,813.640793124733,19919.898760733115,37195.23788286575,20207.904621420173,10666.393254761904,228.17445132652995,15760.855684200678,2214.433901568405,8550.0,uniform56,56,56.0,2025-05-09,2025-05-09
2025-05-11,39601.14426262351,2192.8748457622414,41794.01910838575,65807.73525892374,21219.164655076842,17187.523370612245,576.5753992516995,6868.590290377511,8550.0,8550.0,uniform56,56,56.0,2025-05-10,2025-05-10
2025-05-12,40129.25164860967,2934.0401811141337,43063.291829723814,66647.6483731439,21393.711010012594,17328.9059181102,1003.7501344047598,11655.398182312929,8550.0,8550.0,uniform56,56,56.0,2025-05-11,2025-05-11
2025-05-13,39538.91533731525,886.4780932583571,40425.39343057362,65723.24531669584,20697.219071134627,16764.747447619047,238.1114800510203,8899.672406564627,8550.0,8550.0,uniform56,56,56.0,2025-05-12,2025-05-12
2025-05-14,39793.1460098111,889.2718009107214,40682.41781072182,66281.10329631288,20650.19174088771,16726.655310119047,301.3703112074826,9644.788393418366,8550.0,8550.0,uniform56,56,56.0,2025-05-13,2025-05-13
2025-05-15,37048.6231987958,1672.484954559287,38721.10815335509,58988.915764016536,13265.88405622743,16603.02198069728,450.7130100510209,10011.70841520408,8550.0,2041.4934498299322,uniform56,56,56.0,2025-05-14,2025-05-14
2025-05-16,15666.550125395921,964.8979420806966,16631.448067476616,29376.22897411333,12977.615063450066,10465.573582278912,297.14621096938765,24445.827170578235,2041.4934498299322,2092.9319155139833,uniform56,56,56.0,2025-05-15,2025-05-15
2025-05-17,18390.212006975704,2795.729328429223,21185.941335404925,36225.50819414651,20024.417085200927,10408.41656297534,649.5773967006796,16810.28598528827,2092.9319155139833,8550.0,uniform56,56,56.0,2025-05-16,2025-05-16
2025-05-18,38493.215217481,2628.293797681393,41121.50901516239,63991.82162328965,19104.94276131687,15475.003636666665,854.4417484183678,7540.156147057826,8550.0,8550.0,uniform56,56,56.0,2025-05-17,2025-05-17
2025-05-19,38238.163095191456,1402.5039737797372,39640.66706897119,63923.61966240342,18935.99778310069,15504.125048486392,242.35210760204092,13218.882485391157,8550.0,8365.592395361302,uniform56,56,56.0,2025-05-18,2025-05-18
2025-05-20,37649.01337120077,3048.1426991145863,40697.15607031535,62931.918367379265,19035.817121222808,15616.151508214287,696.3186536054434,5681.176591309522,8365.592395361302,8146.5483508904,uniform56,56,56.0,2025-05-19,2025-05-19
2025-05-21,38188.02529452275,2844.394802710362,41032.42009723311,63724.82525266439,19222.096509399093,15551.330419353739,764.3156393027202,9455.759518588435,8146.5483508904,8167.179187845424,uniform56,56,56.0,2025-05-20,2025-05-20
2025-05-22,35587.43694500087,551.6287638038295,36139.0657088047,56452.801633964686,11903.161402246998,15437.626616139452,145.20271442176931,9315.838745612247,8167.179187845424,1727.1059874905518,uniform56,56,56.0,2025-05-21,2025-05-21
2025-05-23,15187.524807942696,512.020036644576,15699.544844587272,28568.756397355337,12480.784162593432,10082.842424557819,186.73178008503436,19936.597556071425,1727.1059874905518,1756.653484315948,uniform56,56,56.0,2025-05-22,2025-05-22
2025-05-24,18190.63090439326,668.5812457528734,18859.212150146133,35594.59499730725,19377.661009637184,10121.893553690477,203.66008343537374,22787.98624146259,1756.653484315948,7950.0,uniform56,56,56.0,2025-05-23,2025-05-23
2025-05-25,37986.30134036207,907.5106714733,38893.81201183537,63030.23934093201,19213.622796527252,15563.034465187075,195.73857998299326,11030.379406241496,7950.0,7950.0,uniform56,56,56.0,2025-05-24,2025-05-24
2025-05-26,37308.400912231504,5611.744664939987,42920.14557717149,61962.50013497376,18984.846826929534,15377.725929812923,1630.4387935714271,5405.985081428574,7950.0,7950.0,uniform56,56,56.0,2025-05-25,2025-05-25
2025-05-27,37774.29746745614,732.38655372518,38506.68402118132,62865.93321116634,19222.509930503067,15570.233043707482,271.6762645578234,10094.965288928575,7950.0,7950.0,uniform56,56,56.0,2025-05-26,2025-05-26
2025-05-28,37450.09141667333,3343.018528281093,40793.10994495442,62225.393694381455,19067.10963392227,15444.358803477044,1148.1940100170082,7477.012773953233,7950.0,7950.0,uniform56,56,56.0,2025-05-27,2025-05-27
2025-05-29,34724.07810909199,4358.540995697278,39082.61910478928,55303.72478529563,12294.489043356854,15594.881014557825,1099.4904736734686,5593.48373017007,7950.0,1687.3945672902496,uniform56,56,56.0,2025-05-28,2025-05-28
2025-05-30,15125.08637307847,1771.6633024462333,16896.749675524705,28575.371731971525,12679.31293411439,10216.74933430272,488.0069435884352,20004.581809081625,1687.3945672902496,1746.8325032123957,uniform56,56,56.0,2025-05-29,2025-05-29
2025-05-31,18147.048586277582,1379.7553540372296,19526.80394031481,35667.86721908436,19528.227195935164,10235.013281598638,489.05620515306146,18474.527959900897,1746.8325032123957,7950.0,uniform56,56,56.0,2025-05-30,2025-05-30
2025-06-01,38638.36351772846,45880.37106728087,84518.73458500933,64555.53399742021,20690.512072709327,16219.314778894557,12031.4492167517,890.9596203571425,7950.0,8550.0,uniform56,56,56.0,2025-05-31,2025-05-31
2025-06-02,40732.251501816674,32980.77792961907,73713.02943143575,67747.80052382161,20924.37972902893,16948.747580513438,8059.268391649659,3190.6293169557803,8550.0,8550.0,uniform56,56,56.0,2025-06-01,2025-06-01
2025-06-03,43088.84947319591,13868.28182196944,56957.13129516535,70971.13172887165,21630.239790147178,17520.49423001922,3250.861428843539,1919.8807642539125,8550.0,8550.0,uniform56,56,56.0,2025-06-02,2025-06-02
2025-06-04,45445.93825689908,10876.142492372324,56322.0807492714,74277.41439715897,21815.03527845931,17670.17857555204,3137.154786700679,3624.4516642857134,8550.0,8550.0,uniform56,56,56.0,2025-06-03,2025-06-03
2025-06-05,44467.59576221279,6025.892139054247,50493.48790126704,69793.20498488325,15193.67108110775,18118.549806887757,1668.1679096258497,3236.9336036224504,8550.0,2092.5819653439157,uniform56,56,56.0,2025-06-04,2025-06-04
